date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,V12-15,V16-17,V18-24,V25-29,V30-34,V35-39,V40-44,V45-49,V50-54,V55-59,V60-64,V65-69,V70-74,V75-79,V80-84,V85-89,V90+
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006532203226480052,0.0,0.0,0.0,0.0,0.0,0.0,0.0006532203226480052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0022523801411996284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002252380141199629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1954978298777894,0.15635110816446418,0.0,0.0,0.0013064406452960105,0.00018670878845954955,0.0,0.0,0.7632381589562959,0.0,0.0,0.0,1.116580246432305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006532203226480052,0.0,0.0,0.0,0.017509047971717227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018162268294365232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.7632381589562959,0.0,0.0,0.0009916887041934266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642298476604893,0.7632381589562959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.017824679616816684,0.014911536763698734,0.0,0.0022523801411996284,0.0,0.0,0.019790927534636262,0.0,0.0,0.0,0.013040372179974703,0.009924055421027327,0.0,0.0,0.0,0.04412947948257722,0.08100770618687081,0.0,0.20288113732680138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006532203226480052,0.0,0.0,0.0,0.5918521170551545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925053373778026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0022523801411996284,0.0,0.9231158940007742,0.0,0.04832015932850928,0.038997247258737794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0126856807292208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.15025100967667954,0.0,0.0,0.06917366501116126,0.17957313361324956,0.0,0.0,0.03218545804760355,0.0,0.0,0.08100770618687081,0.0,0.0,0.0,0.0,0.0,0.5121909725355649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0027035946673427125,0.005832979531974993,0.0,0.8780448621402897,0.8530117579058106,0.001843244610163572,0.0017530093976214462,0.0,0.0,0.0006532203226480052,0.6748460126468762,0.0,0.16201541237374162,0.017509047971717227,0.0,0.0,0.0,2.598213141568186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.11735352654413124,0.0027344032310488054,0.1492400157230306,0.09686419580102815,0.08488547409897503,0.07533743756944968,1.0749466940683827,0.0,0.0007979096675974818,0.0,0.7576565955090666,0.0005980618142531592,0.0,0.4839306270505328,0.009111228815901519,0.04103944269045153,0.1940629768345124,3.0885585894183616,0.0006532203226480052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0007680015031820634,0.029911611016990594,1.06587382715578,1.4056828399859338,0.0008342942682472137,0.03588656829364824,0.0347955563869263,0.03940096508042022,0.005172916978040164,0.13528812782165694,0.0,1.5299987849806802,0.12614428334080047,0.02617656474495253,0.025839083885431515,0.030927334564935904,4.510209807979344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.13052955096808475,0.030446983351849338,0.0015452031723098055,0.0009420964098245077,0.0,0.025667485383550497,0.0,0.0,0.0,0.0008395863241704126,0.0916698615315904,0.0008008428880613715,0.011683966046299819,0.033646712188677846,0.0,0.012401024967181106,0.3401733132315999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13345442007340766,0.0,0.0,0.0,1.2923882277895522,0.0,1.1958843059409803,0.0,0.0,0.5918521170551545,0.004347692023064351,0.01851036346141259,0.07618690175401188,0.2233969387880444,0.033381796733192894,3.569402763618821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918521170551545,0.0,2.0571532883051877,0.8139830715159118,0.0,0.0,0.0,0.15613208600325973,0.03954026542511662,0.03127464394713889,0.0022523801411996284,0.7157462252625336,0.0,0.08244255923014783,0.0009916887041934266,4.4913683255898444,0.1601552816128825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12227103565193981,0.01890892961301788,0.0,0.019464455339550223,0.0,0.0,0.0,0.0047481255694407885,0.08461705320954539,0.010683438516380555,0.6607599039179579,0.12145035716056853,0.8813440077221469,0.15658086922647646,0.055519400443916796,2.136347576370941,0.27958107256941145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.003972937470660813,0.0,0.022966371346223424,0.0,0.178320362363859,1.0895725382968713,0.08714655977546173,0.02162722637048589,0.08447002853152565,0.0,0.6787126243957299,0.0,0.8631535187685241,0.9090836572829816,0.0014289352351757772,0.01233514414458538,0.09238458321369947,4.0451744871957835,0.04412947948257722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
