year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ags_ppln_ltla,agsf_ppln_ltla,tfp_ltla_ags,ltla_frac_tp,ags_ltla_frac_tp
2018,E06000034,172525,193290,8,68656,0.00011652295502213937,20.103122815194595,female,0-4,6387,0.03702072163454572,4.313763881909313e-06,4.1388587097107974e-05,1.532235361769185e-06
2018,E06000034,172525,193290,8,68656,0.00011652295502213937,20.103122815194595,male,0-4,6808,0.03946094768874076,4.5981062326661345e-06,4.1388587097107974e-05,1.6332328703498685e-06
2018,E06000035,277855,193290,7902,102533,0.07706787083182975,21413.693249978056,female,0-4,9014,0.03244138129599971,0.0025001881833262435,0.0408815769051684,0.001326254824362304
2018,E06000035,277855,193290,7902,102533,0.07706787083182975,21413.693249978056,male,0-4,9480,0.03411851505281532,0.00262944131106421,0.0408815769051684,0.0013948186970218152
2018,E06000043,290395,193290,43,95475,0.0004503796805446452,130.78800733176223,female,0-4,6694,0.023051361077153533,1.0381864638047677e-05,0.00022246365564695535,5.128090052861513e-06
2018,E06000043,290395,193290,43,95475,0.0004503796805446452,130.78800733176223,male,0-4,7074,0.02435992355240276,1.0971214587623135e-05,0.00022246365564695535,5.419197644747885e-06
2018,E07000061,103160,193290,239,41309,0.0057856641409862256,596.849112784139,female,0-4,2733,0.02649282667700659,0.0001532785972985203,0.0012364840395261006,3.275795734804995e-05
2018,E07000061,103160,193290,239,41309,0.0057856641409862256,596.849112784139,male,0-4,2698,0.02615354788677782,0.0001513156441680965,0.0012364840395261006,3.2338444538982354e-05
2018,E07000062,92855,193290,354,39139,0.009044686885204016,839.8444007256189,female,0-4,2632,0.028345269506219375,0.0002563740873604757,0.0018314449790470277,5.1912801516900296e-05
2018,E07000062,92855,193290,354,39139,0.009044686885204016,839.8444007256189,male,0-4,2806,0.03021915890366701,0.0002733228302178932,0.0018314449790470277,5.5344726845145226e-05
2018,E07000063,102744,193290,183,40107,0.00456279452464657,468.7997606402872,female,0-4,2358,0.022950245269796776,0.00010471725345632458,0.0009467639298463449,2.1728464402570283e-05
2018,E07000063,102744,193290,183,40107,0.00456279452464657,468.7997606402872,male,0-4,2510,0.02442965039321031,0.00011146747505316993,0.0009467639298463449,2.3129111811048096e-05
2018,E07000064,95656,193290,2634,41191,0.06394600762302445,6116.819305188027,female,0-4,1788,0.01869197959354353,0.0011952774695781522,0.0136271923017228,0.00025471920042109605
2018,E07000064,95656,193290,2634,41191,0.06394600762302445,6116.819305188027,male,0-4,2018,0.021096428870117923,0.0013490324013471539,0.0136271923017228,0.0002874850930927136
2018,E07000065,160175,193290,16510,63878,0.258461442124049,41399.061492219545,female,0-4,3674,0.022937412205400343,0.005928436637201535,0.08541569662165657,0.0019592150422223583
2018,E07000065,160175,193290,16510,63878,0.258461442124049,41399.061492219545,male,0-4,3889,0.024279694084594974,0.006275364747435158,0.08541569662165657,0.002073866983996394
2018,E07000105,129281,193290,1716,49335,0.034782608695652174,4496.730434782608,female,0-4,3930,0.03039889852337157,0.001057352992117272,0.00887785193232966,0.00026987691999640756
2018,E07000105,129281,193290,1716,49335,0.034782608695652174,4496.730434782608,male,0-4,4147,0.03207741276753738,0.0011157360962621697,0.00887785193232966,0.00028477852092241785
2018,E07000106,164553,193290,410,58021,0.007066406990572379,1162.7984695196567,female,0-4,3568,0.021682983597989706,0.0001532207868733007,0.0021211650887267837,4.599318782749123e-05
2018,E07000106,164553,193290,410,58021,0.007066406990572379,1162.7984695196567,male,0-4,3860,0.023457487861053887,0.0001657601562026179,0.0021211650887267837,4.975720432009982e-05
2018,E07000107,109709,193290,736,49288,0.014932640805064113,1638.2450900827787,female,0-4,3941,0.035922303548478245,0.0005364148557799056,0.0038077500129339334,0.0001367831518013347
2018,E07000107,109709,193290,736,49288,0.014932640805064113,1638.2450900827787,male,0-4,4138,0.03771796297477873,0.0005632287930010783,0.0038077500129339334,0.00014362057400505533
2018,E07000108,116969,193290,268,46731,0.005734951103122125,670.8114955810918,female,0-4,2912,0.02489548512853833,0.00014277438990067135,0.001386517667753117,3.4518029978003374e-05
2018,E07000108,116969,193290,268,46731,0.005734951103122125,670.8114955810918,male,0-4,3103,0.02652839641272474,0.00015213905627121677,0.001386517667753117,3.678209032340126e-05
2018,E07000109,106385,193290,1755,47181,0.03719717682965601,3957.2216570229543,female,0-4,3565,0.03351036330309724,0.0012464909094113239,0.009079621294428061,0.0003042614082308224
2018,E07000109,106385,193290,1755,47181,0.03719717682965601,3957.2216570229543,male,0-4,3594,0.03378295812379565,0.0012566306671596907,0.009079621294428061,0.00030673646596958643
2018,E07000110,169955,193290,54483,68940,0.79029590948651,134314.7412967798,female,0-4,5176,0.0304551204730664,0.02406855713278324,0.2818717988514667,0.008584439591981357
2018,E07000110,169955,193290,54483,68940,0.79029590948651,134314.7412967798,male,0-4,5531,0.032543908681709866,0.025719317909857826,0.2818717988514667,0.009173210081771424
2018,E07000111,120293,193290,20051,49806,0.40258201823073525,48427.79871902984,female,0-4,3462,0.028779729493819257,0.011586201583756372,0.103735319985514,0.0029854744481378754
2018,E07000111,120293,193290,20051,49806,0.40258201823073525,48427.79871902984,male,0-4,3451,0.028688286101435662,0.01154938811829672,0.103735319985514,0.0029759885385684023
2018,E07000112,112578,193290,376,46381,0.008106767857527867,912.6437118647723,female,0-4,2749,0.024418625308674873,0.00019795612677738197,0.0019452635935640747,4.7500662817847546e-05
2018,E07000112,112578,193290,376,46381,0.008106767857527867,912.6437118647723,male,0-4,2826,0.025102595533763258,0.00020350091461363457,0.0019452635935640747,4.8831165195793806e-05
2018,E07000113,148519,193290,4188,55757,0.07511164517459691,11155.506429685958,female,0-4,4393,0.0295787071014483,0.0022217053525273147,0.021666925345336024,0.0006408796385786408
2018,E07000113,148519,193290,4188,55757,0.07511164517459691,11155.506429685958,male,0-4,4795,0.03228543149361361,0.002425011874657062,0.021666925345336024,0.0006995260339140866
2018,E07000114,141819,193290,314,61483,0.0051071027763772096,724.2842086430395,female,0-4,3937,0.027760737277797758,0.00014177693842571922,0.0016245020435614879,4.509737443855603e-05
2018,E07000114,141819,193290,314,61483,0.0051071027763772096,724.2842086430395,male,0-4,4177,0.029453035206848166,0.00015041967787762998,0.0016245020435614879,4.7846515882613296e-05
2018,E07000115,130508,193290,41509,52709,0.7875125690109849,102776.69035648562,female,0-4,3814,0.029224262114199897,0.023014473735003958,0.21474985772673186,0.006275906131193148
2018,E07000115,130508,193290,41509,52709,0.7875125690109849,102776.69035648562,male,0-4,3985,0.030534526619057836,0.024046323501308538,0.21474985772673186,0.006557285247195777
2018,E07000116,118054,193290,36917,45164,0.8173988132140643,96497.19949517315,female,0-4,3101,0.026267640232436003,0.021471137951927195,0.19099280873299188,0.005016930386780692
2018,E07000116,118054,193290,36917,45164,0.8173988132140643,96497.19949517315,male,0-4,3270,0.027699188506954443,0.022641283812577212,0.19099280873299188,0.005290345812567837
2018,E07000211,147757,193290,19,58419,0.00032523665245896025,48.05599205737859,female,0-4,4687,0.03172100137387738,1.0316832299485958e-05,9.829789435563143e-05,3.118107641904238e-06
2018,E07000211,147757,193290,19,58419,0.00032523665245896025,48.05599205737859,male,0-4,4764,0.03224212727654189,1.0486321543578217e-05,9.829789435563143e-05,3.169333220830337e-06
2018,E07000215,87496,193290,716,33751,0.021214186246333443,1856.156439809191,female,0-4,2423,0.027692694523178202,0.0005874779792775205,0.0037042785451911636,0.00010258145418074186
2018,E07000215,87496,193290,716,33751,0.021214186246333443,1856.156439809191,male,0-4,2640,0.030172807899789704,0.0006400915663609798,0.0037042785451911636,0.00011176848495136545
2018,E07000226,112448,193290,8,41249,0.00019394409561443915,21.808625663652453,female,0-4,3784,0.03365110984632897,6.52643406556842e-06,4.1388587097107974e-05,1.3927718907891344e-06
2018,E07000226,112448,193290,8,41249,0.00019394409561443915,21.808625663652453,male,0-4,4222,0.03754624359704041,7.281872258147429e-06,4.1388587097107974e-05,1.5539859732853397e-06
